record_id,resource_id,resource_type,sample_id,experiment_id,analysis_type,parameter,value,unit,technical_replicate_no,technical_replicate_total,method_id,method,analyst_id,analyst_name,analyst_email,lab,existing_QC_status,note,created_at,protocol_version
(28)c6e6,24,corn stover cobs,68,38,compositional,xylan,25.09,% dry weight,1,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,caterpillar,pass,,2026-07-17 19:04:01.178192,
(28)c7e9,24,corn stover cobs,68,38,compositional,xylan,25.56,% dry weight,2,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,caterpillar,pass,,2026-07-17 19:04:01.178192,
(28)cfc4,37,tomato pomace,10,40,compositional,glucose,13.01,% dry weight,1,,36,oven dry,14.0,,xkang2@lbl.gov,riverstone,pass,,2026-07-17 19:04:01.178192,
(28)d0cf,37,tomato pomace,10,40,compositional,lignin+,40.12,% dry weight,1,,36,oven dry,14.0,,xkang2@lbl.gov,riverstone,pass,,2026-07-17 19:04:01.178192,
(28)e48e,37,tomato pomace,10,40,compositional,lignin+,39.76,% dry weight,2,,36,oven dry,14.0,,xkang2@lbl.gov,riverstone,pass,,2026-07-17 19:04:01.178192,
(28)f0fe,37,tomato pomace,10,40,compositional,xylan,11.26,% dry weight,2,,36,oven dry,14.0,,xkang2@lbl.gov,riverstone,pass,,2026-07-17 19:04:01.178192,
(28)f2a0,24,corn stover cobs,68,38,compositional,glucose,37.88,% dry weight,3,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,caterpillar,pass,,2026-07-17 19:04:01.178192,
(28)f6c9,37,tomato pomace,10,40,compositional,glucose,15.17,% dry weight,2,,36,oven dry,14.0,,xkang2@lbl.gov,riverstone,pass,,2026-07-17 19:04:01.178192,
(29)1baa,32,olive pomace,65,40,compositional,xylan,9.58,% dry weight,2,,33,oven dry + knife mill (2mm),,,,jaguar,,,2026-07-17 19:04:01.178192,
(29)2d14,32,olive pomace,65,40,compositional,glucan,11.82,% dry weight,1,,33,oven dry + knife mill (2mm),,,,jaguar,,,2026-07-17 19:04:01.178192,
(29)4989,32,olive pomace,65,40,compositional,lignin,7.6,% dry weight,2,,33,oven dry + knife mill (2mm),,,,jaguar,,,2026-07-17 19:04:01.178192,
(29)9e60,32,olive pomace,65,40,compositional,glucan,11.89,% dry weight,2,,33,oven dry + knife mill (2mm),,,,jaguar,,,2026-07-17 19:04:01.178192,
(29)a1d2,32,olive pomace,65,40,compositional,lignin,7.8,% dry weight,1,,33,oven dry + knife mill (2mm),,,,jaguar,,,2026-07-17 19:04:01.178192,
(29)b693,32,olive pomace,65,40,compositional,xylan,9.79,% dry weight,1,,33,oven dry + knife mill (2mm),,,,jaguar,,,2026-07-17 19:04:01.178192,
(31)04ab,25,almond hulls,48,41,compositional,xylan,16.63,% dry weight,2,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,vibrant,pass,,2026-07-17 19:04:01.178192,
(31)1e1b,25,almond hulls,48,41,compositional,xylose,18.9,% dry weight,2,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,vibrant,pass,,2026-07-17 19:04:01.178192,
(31)3fdc,25,almond hulls,48,41,compositional,xylan,16.42,% dry weight,3,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,vibrant,pass,,2026-07-17 19:04:01.178192,
(31)504a,25,almond hulls,48,41,compositional,lignin,20.99,% dry weight,3,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,vibrant,pass,,2026-07-17 19:04:01.178192,
(31)52b7,25,almond hulls,48,41,compositional,xylose,18.66,% dry weight,3,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,vibrant,pass,,2026-07-17 19:04:01.178192,
(31)6292,25,almond hulls,48,41,compositional,lignin,20.47,% dry weight,2,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,vibrant,pass,,2026-07-17 19:04:01.178192,
(31)7265,25,almond hulls,48,41,compositional,glucose,34.55,% dry weight,2,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,vibrant,pass,,2026-07-17 19:04:01.178192,
(31)749c,25,almond hulls,48,41,compositional,glucan,30.63,% dry weight,1,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,vibrant,pass,,2026-07-17 19:04:01.178192,
(31)8be1,25,almond hulls,48,41,compositional,xylan,16.53,% dry weight,1,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,vibrant,pass,,2026-07-17 19:04:01.178192,
(31)9a9b,25,almond hulls,48,41,compositional,xylose,18.79,% dry weight,1,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,vibrant,pass,,2026-07-17 19:04:01.178192,
(31)bcc3,25,almond hulls,48,41,compositional,lignin,20.48,% dry weight,1,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,vibrant,pass,,2026-07-17 19:04:01.178192,
(31)d8e4,25,almond hulls,48,41,compositional,glucan,31.09,% dry weight,2,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,vibrant,pass,,2026-07-17 19:04:01.178192,
(31)edc7,25,almond hulls,48,41,compositional,glucan,31.06,% dry weight,3,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,vibrant,pass,,2026-07-17 19:04:01.178192,
(31)eec3,25,almond hulls,48,41,compositional,glucose,34.04,% dry weight,1,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,vibrant,pass,,2026-07-17 19:04:01.178192,
(31)f0ca,25,almond hulls,48,41,compositional,glucose,34.52,% dry weight,3,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,vibrant,pass,,2026-07-17 19:04:01.178192,
(37)0930,31,almond shells,47,41,compositional,xylose,25.89,% dry weight,1,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,vibrant,pass,,2026-07-17 19:04:01.178192,
(37)2e71,31,almond shells,47,41,compositional,xylan,23.55,% dry weight,2,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,vibrant,pass,,2026-07-17 19:04:01.178192,
(37)3b10,31,almond shells,47,41,compositional,glucan,28.67,% dry weight,2,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,vibrant,pass,,2026-07-17 19:04:01.178192,
(37)4504,31,almond shells,47,41,compositional,xylan,23.33,% dry weight,3,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,vibrant,pass,,2026-07-17 19:04:01.178192,
(37)4b35,31,almond shells,47,41,compositional,lignin,26.76,% dry weight,3,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,vibrant,pass,,2026-07-17 19:04:01.178192,
(37)679f,31,almond shells,47,41,compositional,xylan,22.79,% dry weight,1,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,vibrant,pass,,2026-07-17 19:04:01.178192,
(37)6df6,31,almond shells,47,41,compositional,lignin,26.23,% dry weight,1,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,vibrant,pass,,2026-07-17 19:04:01.178192,
(37)82b5,31,almond shells,47,41,compositional,xylose,26.76,% dry weight,2,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,vibrant,pass,,2026-07-17 19:04:01.178192,
(37)8ab5,31,almond shells,47,41,compositional,glucose,31.27,% dry weight,1,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,vibrant,pass,,2026-07-17 19:04:01.178192,
(37)99cb,31,almond shells,47,41,compositional,lignin,25.8,% dry weight,2,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,vibrant,pass,,2026-07-17 19:04:01.178192,
(37)9c26,31,almond shells,47,41,compositional,xylose,26.51,% dry weight,3,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,vibrant,pass,,2026-07-17 19:04:01.178192,
(37)c333,31,almond shells,47,41,compositional,glucan,28.6,% dry weight,3,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,vibrant,pass,,2026-07-17 19:04:01.178192,
(37)d647,31,almond shells,47,41,compositional,glucose,31.86,% dry weight,2,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,vibrant,pass,,2026-07-17 19:04:01.178192,
(37)da91,31,almond shells,47,41,compositional,glucose,31.78,% dry weight,3,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,vibrant,pass,,2026-07-17 19:04:01.178192,
(37)fb45,31,almond shells,47,41,compositional,glucan,28.14,% dry weight,1,,38,knife mill (2mm),14.0,,xkang2@lbl.gov,vibrant,pass,,2026-07-17 19:04:01.178192,
(3c)1095,5,alfalfa,77,34,compositional,lignin,20.6,% dry weight,3,,38,knife mill (2mm),,,,possessive,pass,,2026-07-17 19:04:01.178192,
(3c)1efb,5,alfalfa,77,34,compositional,glucose,27.1,% dry weight,2,,38,knife mill (2mm),,,,possessive,pass,,2026-07-17 19:04:01.178192,
(3c)3131,5,alfalfa,77,34,compositional,glucan,25.1,% dry weight,3,,38,knife mill (2mm),,,,possessive,pass,,2026-07-17 19:04:01.178192,
(3c)3f98,5,alfalfa,77,34,compositional,xylose,13.15,% dry weight,3,,38,knife mill (2mm),,,,possessive,pass,,2026-07-17 19:04:01.178192,
(3c)3fff,5,alfalfa,77,34,compositional,glucose,27.89,% dry weight,3,,38,knife mill (2mm),,,,possessive,pass,,2026-07-17 19:04:01.178192,
(3c)4cb4,5,alfalfa,77,34,compositional,glucan,24.39,% dry weight,2,,38,knife mill (2mm),,,,possessive,pass,,2026-07-17 19:04:01.178192,
(3c)594e,5,alfalfa,77,34,compositional,xylan,11.32,% dry weight,1,,38,knife mill (2mm),,,,possessive,pass,,2026-07-17 19:04:01.178192,
(3c)6726,5,alfalfa,77,34,compositional,xylose,12.88,% dry weight,2,,38,knife mill (2mm),,,,possessive,pass,,2026-07-17 19:04:01.178192,
(3c)693c,5,alfalfa,77,34,compositional,lignin,21.0,% dry weight,1,,38,knife mill (2mm),,,,possessive,pass,,2026-07-17 19:04:01.178192,
(3c)933c,5,alfalfa,77,34,compositional,glucose,27.38,% dry weight,1,,38,knife mill (2mm),,,,possessive,pass,,2026-07-17 19:04:01.178192,
(3c)c6b9,5,alfalfa,77,34,compositional,xylan,11.33,% dry weight,2,,38,knife mill (2mm),,,,possessive,pass,,2026-07-17 19:04:01.178192,
(3c)d0b2,5,alfalfa,77,34,compositional,glucan,24.64,% dry weight,1,,38,knife mill (2mm),,,,possessive,pass,,2026-07-17 19:04:01.178192,
(3c)d339,5,alfalfa,77,34,compositional,lignin,21.01,% dry weight,2,,38,knife mill (2mm),,,,possessive,pass,,2026-07-17 19:04:01.178192,
(3c)eefe,5,alfalfa,77,34,compositional,xylan,11.57,% dry weight,3,,38,knife mill (2mm),,,,possessive,pass,,2026-07-17 19:04:01.178192,
(3c)fc9b,5,alfalfa,77,34,compositional,xylose,12.86,% dry weight,1,,38,knife mill (2mm),,,,possessive,pass,,2026-07-17 19:04:01.178192,
(42)0211,27,rice straw,81,32,compositional,glucose,33.43,% dry weight,3,,38,knife mill (2mm),,,,possessive,pass,,2026-07-17 19:04:01.178192,
(42)0654,27,rice straw,81,32,compositional,xylose,17.7,% dry weight,3,,38,knife mill (2mm),,,,possessive,pass,,2026-07-17 19:04:01.178192,
(42)0843,27,rice straw,81,32,compositional,arabinose,2.64,% dry weight,1,,38,knife mill (2mm),,,,possessive,pass,,2026-07-17 19:04:01.178192,
(42)2e48,27,rice straw,81,32,compositional,glucan,31.72,% dry weight,1,,38,knife mill (2mm),,,,possessive,pass,,2026-07-17 19:04:01.178192,
(42)446d,27,rice straw,81,32,compositional,xylan,15.58,% dry weight,3,,38,knife mill (2mm),,,,possessive,pass,,2026-07-17 19:04:01.178192,
(42)47a3,27,rice straw,81,32,compositional,lignin,17.05,% dry weight,3,,38,knife mill (2mm),,,,possessive,pass,,2026-07-17 19:04:01.178192,
(42)4816,27,rice straw,81,32,compositional,xylose,18.43,% dry weight,1,,38,knife mill (2mm),,,,possessive,pass,,2026-07-17 19:04:01.178192,
(42)54b7,27,rice straw,81,32,compositional,xylose,18.11,% dry weight,2,,38,knife mill (2mm),,,,possessive,pass,,2026-07-17 19:04:01.178192,
(42)575c,27,rice straw,81,32,compositional,arabinan,2.32,% dry weight,1,,38,knife mill (2mm),,,,possessive,pass,,2026-07-17 19:04:01.178192,
(42)672f,27,rice straw,81,32,compositional,arabinan,2.33,% dry weight,2,,38,knife mill (2mm),,,,possessive,pass,,2026-07-17 19:04:01.178192,
(42)7180,27,rice straw,81,32,compositional,glucan,31.32,% dry weight,2,,38,knife mill (2mm),,,,possessive,pass,,2026-07-17 19:04:01.178192,
(42)7a67,27,rice straw,81,32,compositional,arabinose,2.57,% dry weight,3,,38,knife mill (2mm),,,,possessive,pass,,2026-07-17 19:04:01.178192,
(42)8729,27,rice straw,81,32,compositional,glucan,30.09,% dry weight,3,,38,knife mill (2mm),,,,possessive,pass,,2026-07-17 19:04:01.178192,
(42)9356,27,rice straw,81,32,compositional,arabinose,2.64,% dry weight,2,,38,knife mill (2mm),,,,possessive,pass,,2026-07-17 19:04:01.178192,
(42)a992,27,rice straw,81,32,compositional,lignin,16.85,% dry weight,1,,38,knife mill (2mm),,,,possessive,pass,,2026-07-17 19:04:01.178192,
(42)b7cc,27,rice straw,81,32,compositional,glucose,35.25,% dry weight,1,,38,knife mill (2mm),,,,possessive,pass,,2026-07-17 19:04:01.178192,
(42)cbb9,27,rice straw,81,32,compositional,arabinan,2.27,% dry weight,3,,38,knife mill (2mm),,,,possessive,pass,,2026-07-17 19:04:01.178192,
(42)cdaa,27,rice straw,81,32,compositional,xylan,15.94,% dry weight,2,,38,knife mill (2mm),,,,possessive,pass,,2026-07-17 19:04:01.178192,
(42)d006,27,rice straw,81,32,compositional,glucose,34.8,% dry weight,2,,38,knife mill (2mm),,,,possessive,pass,,2026-07-17 19:04:01.178192,
(42)dee4,27,rice straw,81,32,compositional,xylan,16.22,% dry weight,1,,38,knife mill (2mm),,,,possessive,pass,,2026-07-17 19:04:01.178192,
(42)f6e3,27,rice straw,81,32,compositional,lignin,16.8,% dry weight,2,,38,knife mill (2mm),,,,possessive,pass,,2026-07-17 19:04:01.178192,
(48)1ea1,26,spent oak chips,125,31,compositional,glucan,39.32,% dry weight,3,,33,oven dry + knife mill (2mm),,,,rigging,,,2026-07-17 19:04:01.178192,
(48)31aa,26,spent oak chips,125,31,compositional,lignin,27.71,% dry weight,2,,33,oven dry + knife mill (2mm),,,,rigging,,,2026-07-17 19:04:01.178192,
(48)3ca5,26,spent oak chips,125,31,compositional,xylan,16.95,% dry weight,1,,33,oven dry + knife mill (2mm),,,,rigging,,,2026-07-17 19:04:01.178192,
(48)4351,26,spent oak chips,125,31,compositional,xylan,17.26,% dry weight,2,,33,oven dry + knife mill (2mm),,,,rigging,,,2026-07-17 19:04:01.178192,
(48)454c,26,spent oak chips,125,31,compositional,xylose,19.26,% dry weight,1,,33,oven dry + knife mill (2mm),,,,rigging,,,2026-07-17 19:04:01.178192,
(48)47c9,26,spent oak chips,125,31,compositional,glucan,39.84,% dry weight,1,,33,oven dry + knife mill (2mm),,,,rigging,,,2026-07-17 19:04:01.178192,
(48)5592,26,spent oak chips,125,31,compositional,glucose,43.69,% dry weight,3,,33,oven dry + knife mill (2mm),,,,rigging,,,2026-07-17 19:04:01.178192,
(48)a9c7,26,spent oak chips,125,31,compositional,glucan,40.92,% dry weight,2,,33,oven dry + knife mill (2mm),,,,rigging,,,2026-07-17 19:04:01.178192,
(48)b680,26,spent oak chips,125,31,compositional,lignin,28.08,% dry weight,3,,33,oven dry + knife mill (2mm),,,,rigging,,,2026-07-17 19:04:01.178192,
(48)be3c,26,spent oak chips,125,31,compositional,xylose,19.23,% dry weight,3,,33,oven dry + knife mill (2mm),,,,rigging,,,2026-07-17 19:04:01.178192,
(48)c525,26,spent oak chips,125,31,compositional,lignin,27.82,% dry weight,1,,33,oven dry + knife mill (2mm),,,,rigging,,,2026-07-17 19:04:01.178192,
(48)ca76,26,spent oak chips,125,31,compositional,glucose,45.47,% dry weight,2,,33,oven dry + knife mill (2mm),,,,rigging,,,2026-07-17 19:04:01.178192,
(48)cbf9,26,spent oak chips,125,31,compositional,glucose,44.27,% dry weight,1,,33,oven dry + knife mill (2mm),,,,rigging,,,2026-07-17 19:04:01.178192,
(48)cd5c,26,spent oak chips,125,31,compositional,xylose,19.62,% dry weight,2,,33,oven dry + knife mill (2mm),,,,rigging,,,2026-07-17 19:04:01.178192,
(48)e731,26,spent oak chips,125,31,compositional,xylan,16.92,% dry weight,3,,33,oven dry + knife mill (2mm),,,,rigging,,,2026-07-17 19:04:01.178192,
(4c)0e12,35,almond branches,145,27,compositional,glucan,22.41,% dry weight,2,,38,knife mill (2mm),,,,humorous,pass,,2026-07-17 19:04:01.178192,
(4c)1205,35,almond branches,145,27,compositional,glucose,25.22,% dry weight,1,,38,knife mill (2mm),,,,humorous,pass,,2026-07-17 19:04:01.178192,
(4c)12e4,35,almond branches,145,27,compositional,xylose,14.76,% dry weight,2,,38,knife mill (2mm),,,,humorous,pass,,2026-07-17 19:04:01.178192,
(4c)1473,35,almond branches,145,27,compositional,lignin,37.74,% dry weight,2,,38,knife mill (2mm),,,,humorous,pass,,2026-07-17 19:04:01.178192,
(4c)21be,35,almond branches,145,27,compositional,glucose,25.73,% dry weight,3,,38,knife mill (2mm),,,,humorous,pass,,2026-07-17 19:04:01.178192,
(4c)3b40,35,almond branches,145,27,compositional,glucan,22.7,% dry weight,1,,38,knife mill (2mm),,,,humorous,pass,,2026-07-17 19:04:01.178192,
(4c)3b8c,35,almond branches,145,27,compositional,xylose,15.39,% dry weight,3,,38,knife mill (2mm),,,,humorous,pass,,2026-07-17 19:04:01.178192,
(4c)5b6e,35,almond branches,145,27,compositional,xylan,13.54,% dry weight,3,,38,knife mill (2mm),,,,humorous,pass,,2026-07-17 19:04:01.178192,
(4c)6022,35,almond branches,145,27,compositional,xylose,14.99,% dry weight,1,,38,knife mill (2mm),,,,humorous,pass,,2026-07-17 19:04:01.178192,
(4c)6cf6,35,almond branches,145,27,compositional,lignin,38.52,% dry weight,1,,38,knife mill (2mm),,,,humorous,pass,,2026-07-17 19:04:01.178192,
(4c)705c,35,almond branches,145,27,compositional,lignin,38.36,% dry weight,3,,38,knife mill (2mm),,,,humorous,pass,,2026-07-17 19:04:01.178192,
(4c)9c25,35,almond branches,145,27,compositional,xylan,13.19,% dry weight,1,,38,knife mill (2mm),,,,humorous,pass,,2026-07-17 19:04:01.178192,
(4c)b5c1,35,almond branches,145,27,compositional,glucan,23.16,% dry weight,3,,38,knife mill (2mm),,,,humorous,pass,,2026-07-17 19:04:01.178192,
(4c)c715,35,almond branches,145,27,compositional,glucose,24.9,% dry weight,2,,38,knife mill (2mm),,,,humorous,pass,,2026-07-17 19:04:01.178192,
(4c)ddb6,35,almond branches,145,27,compositional,xylan,12.99,% dry weight,2,,38,knife mill (2mm),,,,humorous,pass,,2026-07-17 19:04:01.178192,
(4d)2252,22,walnut tree sticks,55,38,compositional,glucan,23.28,% dry weight,3,,33,oven dry + knife mill (2mm),14.0,,xkang2@lbl.gov,energetic,pass,,2026-07-17 19:04:01.178192,
(4d)2360,22,walnut tree sticks,55,38,compositional,xylan,13.16,% dry weight,1,,33,oven dry + knife mill (2mm),14.0,,xkang2@lbl.gov,energetic,pass,,2026-07-17 19:04:01.178192,
(4d)2619,22,walnut tree sticks,55,38,compositional,xylan,13.08,% dry weight,3,,33,oven dry + knife mill (2mm),14.0,,xkang2@lbl.gov,energetic,pass,,2026-07-17 19:04:01.178192,
(4d)3358,22,walnut tree sticks,55,38,compositional,xylose,14.87,% dry weight,3,,33,oven dry + knife mill (2mm),14.0,,xkang2@lbl.gov,energetic,pass,,2026-07-17 19:04:01.178192,
(4d)3fcf,22,walnut tree sticks,55,38,compositional,xylan,13.19,% dry weight,2,,33,oven dry + knife mill (2mm),14.0,,xkang2@lbl.gov,energetic,pass,,2026-07-17 19:04:01.178192,
(4d)517e,22,walnut tree sticks,55,38,compositional,xylose,14.99,% dry weight,2,,33,oven dry + knife mill (2mm),14.0,,xkang2@lbl.gov,energetic,pass,,2026-07-17 19:04:01.178192,
(4d)86ca,22,walnut tree sticks,55,38,compositional,glucose,26.65,% dry weight,1,,33,oven dry + knife mill (2mm),14.0,,xkang2@lbl.gov,energetic,pass,,2026-07-17 19:04:01.178192,
(4d)8f9f,22,walnut tree sticks,55,38,compositional,glucan,23.98,% dry weight,1,,33,oven dry + knife mill (2mm),14.0,,xkang2@lbl.gov,energetic,pass,,2026-07-17 19:04:01.178192,
(4d)a3be,22,walnut tree sticks,55,38,compositional,lignin,31.88,% dry weight,1,,33,oven dry + knife mill (2mm),14.0,,xkang2@lbl.gov,energetic,pass,,2026-07-17 19:04:01.178192,
(4d)acb5,22,walnut tree sticks,55,38,compositional,glucose,25.86,% dry weight,3,,33,oven dry + knife mill (2mm),14.0,,xkang2@lbl.gov,energetic,pass,,2026-07-17 19:04:01.178192,
(4d)bbf7,22,walnut tree sticks,55,38,compositional,glucose,26.12,% dry weight,2,,33,oven dry + knife mill (2mm),14.0,,xkang2@lbl.gov,energetic,pass,,2026-07-17 19:04:01.178192,
(4d)c206,22,walnut tree sticks,55,38,compositional,lignin,32.08,% dry weight,2,,33,oven dry + knife mill (2mm),14.0,,xkang2@lbl.gov,energetic,pass,,2026-07-17 19:04:01.178192,
(4d)f3b0,22,walnut tree sticks,55,38,compositional,xylose,14.96,% dry weight,1,,33,oven dry + knife mill (2mm),14.0,,xkang2@lbl.gov,energetic,pass,,2026-07-17 19:04:01.178192,
(4d)f49b,22,walnut tree sticks,55,38,compositional,glucan,23.51,% dry weight,2,,33,oven dry + knife mill (2mm),14.0,,xkang2@lbl.gov,energetic,pass,,2026-07-17 19:04:01.178192,
(4d)fd25,22,walnut tree sticks,55,38,compositional,lignin,32.07,% dry weight,3,,33,oven dry + knife mill (2mm),14.0,,xkang2@lbl.gov,energetic,pass,,2026-07-17 19:04:01.178192,
(4e)e137,23,grape pomace,32,40,compositional,glucan,5.57,% dry weight,1,,36,oven dry,14.0,,xkang2@lbl.gov,ebony,pass,,2026-07-17 19:04:01.178192,
(4e)e138,23,grape pomace,32,40,compositional,glucan,8.76,% dry weight,2,,36,oven dry,14.0,,xkang2@lbl.gov,ebony,pass,,2026-07-17 19:04:01.178192,
(4e)e139,23,grape pomace,32,40,compositional,glucan,8.5,% dry weight,3,,36,oven dry,14.0,,xkang2@lbl.gov,ebony,pass,,2026-07-17 19:04:01.178192,
(4e)e140,23,grape pomace,32,40,compositional,glucose,6.19,% dry weight,1,,36,oven dry,14.0,,xkang2@lbl.gov,ebony,pass,,2026-07-17 19:04:01.178192,
(4e)e141,23,grape pomace,32,40,compositional,glucose,9.74,% dry weight,2,,36,oven dry,14.0,,xkang2@lbl.gov,ebony,pass,,2026-07-17 19:04:01.178192,
(4e)e142,23,grape pomace,32,40,compositional,glucose,9.44,% dry weight,3,,36,oven dry,14.0,,xkang2@lbl.gov,ebony,pass,,2026-07-17 19:04:01.178192,
(4e)e143,23,grape pomace,32,40,compositional,xylan,2.92,% dry weight,1,,36,oven dry,14.0,,xkang2@lbl.gov,ebony,pass,,2026-07-17 19:04:01.178192,
(4e)e144,23,grape pomace,32,40,compositional,xylan,5.48,% dry weight,2,,36,oven dry,14.0,,xkang2@lbl.gov,ebony,pass,,2026-07-17 19:04:01.178192,
(4e)e145,23,grape pomace,32,40,compositional,xylan,6.29,% dry weight,3,,36,oven dry,14.0,,xkang2@lbl.gov,ebony,pass,,2026-07-17 19:04:01.178192,
(4e)e146,23,grape pomace,32,40,compositional,xylose,3.32,% dry weight,1,,36,oven dry,14.0,,xkang2@lbl.gov,ebony,pass,,2026-07-17 19:04:01.178192,
(4e)e147,23,grape pomace,32,40,compositional,xylose,6.23,% dry weight,2,,36,oven dry,14.0,,xkang2@lbl.gov,ebony,pass,,2026-07-17 19:04:01.178192,
(4e)e148,23,grape pomace,32,40,compositional,xylose,7.15,% dry weight,3,,36,oven dry,14.0,,xkang2@lbl.gov,ebony,pass,,2026-07-17 19:04:01.178192,
(4e)e149,23,grape pomace,32,40,compositional,lignin,49.71,% dry weight,1,,36,oven dry,14.0,,xkang2@lbl.gov,ebony,pass,,2026-07-17 19:04:01.178192,
(4e)e150,23,grape pomace,32,40,compositional,lignin,48.47,% dry weight,2,,36,oven dry,14.0,,xkang2@lbl.gov,ebony,pass,,2026-07-17 19:04:01.178192,
(4e)e151,23,grape pomace,32,40,compositional,lignin,47.84,% dry weight,3,,36,oven dry,14.0,,xkang2@lbl.gov,ebony,pass,,2026-07-17 19:04:01.178192,
(56)0a63,33,sweet potato culls,37,35,compositional,xylan,3.2,% dry weight,1,,36,oven dry,14.0,,xkang2@lbl.gov,tackle,pass,,2026-07-17 19:04:01.178192,
(56)18a9,33,sweet potato culls,37,35,compositional,glucose,60.24,% dry weight,1,,36,oven dry,14.0,,xkang2@lbl.gov,tackle,pass,,2026-07-17 19:04:01.178192,
